Ratings,Model,Year,Engine HP,Engine Cylinders,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,highway MPG,city mpg,"Vehicle Style ",Sentiment,Compound_Score
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8979
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.6369
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.6705
4.5,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8519
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8271
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9105
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.5994
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.5267
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.802
4.5,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8935
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8622
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,0.0
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8519
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9342
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8126
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.5859
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9459
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8537
3.25,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7351
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.852
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9638
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9869
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,0.0741
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.765
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.6369
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9136
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.4168
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8555
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9424
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9599
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.4019
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9926
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9828
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7566
3.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8686
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8912
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9531
3.25,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,-0.0164
4.125,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9451
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8689
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8747
2.375,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.742
4.5,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.5789
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8828
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,0.0772
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.6665
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7579
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9299
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.5984
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7506
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9421
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,0.1531
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8176
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,0.0
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7841
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.6105
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9414
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.5789
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9397
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.4404
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8481
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9109
4.375,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.224
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9483
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9856
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.4417
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8495
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9845
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8977
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.969
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9194
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8764
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8874
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9573
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9587
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9539
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9854
4.375,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9647
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.3146
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.3415
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9376
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8955
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.743
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.877
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9595
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.974
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9217
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8979
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9136
4.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.3304
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8929
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9611
4.375,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.2732
4.125,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8533
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,0.1027
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.888
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8933
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.4057
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7677
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9619
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8744
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8442
3.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.5732
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.6808
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8726
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8516
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8934
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8945
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.296
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8908
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8126
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9781
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.4588
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.4939
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8072
3.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8386
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8621
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.5859
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9531
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9593
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9593
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.5719
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9388
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8344
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.3818
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8885
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.6369
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.5859
3.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8088
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.431
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.6369
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.836
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.4215
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.6694
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.4306
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7964
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.611
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8225
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9398
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9398
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9818
2.5,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,-0.1466
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9587
3.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.5106
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9424
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9117
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9166
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.979
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9246
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8519
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,0.0
4.375,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7141
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8479
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9552
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.6486
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9891
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9799
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8807
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9013
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9666
4.375,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9565
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.697
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9657
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9745
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9701
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8618
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.91
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.5994
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8519
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8793
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9524
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9536
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9201
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9616
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.908
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8981
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9806
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9758
4.5,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9217
4.5,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9729
4.375,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.5499
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9559
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.938
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.2923
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9688
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.2617
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9419
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8399
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9904
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7765
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.966
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.891
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.97
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9829
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9201
3.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8873
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8625
3.25,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,0.0
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.5258
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9292
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8847
4.25,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.6136
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9267
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9267
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9062
3.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,-0.1381
4.375,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.6173
2.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.8205
3.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9209
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9661
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7962
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9839
4.125,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.338
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9751
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8225
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9708
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8736
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9755
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,0.0258
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9839
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8991
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9799
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8555
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9363
3.125,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.8784
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9655
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9895
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7898
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7086
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9533
4.5,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9136
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9409
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9883
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7063
4.375,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.945
4.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,-0.0809
4.375,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.3612
2.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9322
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.875
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9755
4.5,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.972
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9001
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9153
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8555
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9627
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8271
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8457
4.5,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8326
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,-0.1063
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.9706
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.5267
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9509
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.85
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9895
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9826
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9603
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7904
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9372
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9627
3.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9505
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.4393
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7007
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.886
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8225
4.375,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.438
4.125,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9822
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.981
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9902
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9468
4.375,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9601
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.4966
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7096
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8979
4.25,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9314
3.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8734
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8622
4.625,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8664
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8225
4.5,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8144
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.4585
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8479
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8866
4.5,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.7745
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8425
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9413
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8399
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.4588
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,1,0.0258
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.4492
3.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,0,-0.34
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.5417
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.802
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8417
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9682
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8271
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8857
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.8857
4.75,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.6373
4.875,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.91
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.7964
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.9054
5.0,12,2015.0,425.0,6.0,2,4.0,4,2,26.0,17.0,5,2,0.2315
